# expressivity.csv — ts=2026-09-02T19:54:06Z; git=9b818f3-dirty; clean=no(103); cpu=Intel(R) Xeon(R) 6975P-C; cores=16; mem=247GiB; os=Linux 6.17.0-1019-aws; jvm=OpenJDK 64-Bit Server VM 21.0.12 (Ubuntu); heap=24.0GiB; scala=3.8.1; sbt=2.0.8; build=scalac 3.8.1 -source:3.3 -feature -explain; tools=z3=Z3 version 5.1.0 - 64 bit  vampire=Vampire 5.1.0 (Release build, commit 7b2f410 on 2026-08-13 10:17:34 +0200)  egglog=egglog 3.0.0_2026-09-02_e5dea2d5; literalByRef=true patriciaOps=true; target=100000; bank=100; seed=12345
uniqueOut,entropy,nEmpty,nSpace,nPath,respSpace,respPath,respFrac,avgSize,nodes
14,3.3863,0,3,0,1,0,0.3333,2.700,20
1,0.0000,100,3,1,0,0,0.0000,0.000,24
1,0.0000,100,3,2,0,0,0.0000,0.000,52
1,0.0000,100,3,0,0,0,0.0000,0.000,98
2,0.0808,99,3,1,2,0,0.5000,0.020,34
1,0.0000,100,2,0,0,0,0.0000,0.000,17
1,0.0000,100,3,2,0,0,0.0000,0.000,57
1,0.0000,100,3,1,0,0,0.0000,0.000,60
1,0.0000,100,3,2,0,0,0.0000,0.000,87
98,6.6039,0,1,1,1,0,0.5000,4.380,20
2,0.4690,90,3,1,0,0,0.0000,0.100,23
1,0.0000,100,2,2,0,0,0.0000,0.000,18
1,0.0000,100,3,2,0,0,0.0000,0.000,22
1,0.0000,100,3,2,0,0,0.0000,0.000,19
1,0.0000,100,1,1,0,0,0.0000,0.000,26
98,6.6039,0,2,0,1,0,0.5000,4.380,13
2,0.0808,99,3,0,0,0,0.0000,0.010,43
6,0.9826,82,1,0,1,0,1.0000,0.190,15
1,0.0000,100,1,2,0,0,0.0000,0.000,27
1,0.0000,100,1,0,0,0,0.0000,0.000,21
96,6.5563,0,2,2,1,0,0.2500,4.050,26
1,0.0000,100,3,0,0,0,0.0000,0.000,43
1,0.0000,100,2,0,0,0,0.0000,0.000,24
30,3.1057,53,2,2,1,0,0.2500,0.690,22
19,3.6290,27,1,2,1,1,0.6667,1.210,104
4,1.1175,58,3,1,2,0,0.5000,0.430,50
1,0.0000,100,3,0,0,0,0.0000,0.000,34
2,0.6098,15,1,0,1,0,1.0000,0.850,23
1,0.0000,100,1,0,0,0,0.0000,0.000,61
8,0.7212,90,2,1,0,0,0.0000,0.110,45
25,3.7640,0,2,2,0,2,0.5000,1.130,24
5,0.3825,95,3,1,0,1,0.2500,0.050,55
1,0.0000,100,2,2,0,0,0.0000,0.000,15
17,1.5488,79,2,0,1,0,0.5000,0.270,33
1,0.0000,100,3,1,0,0,0.0000,0.000,41
1,0.0000,100,3,0,0,0,0.0000,0.000,30
1,0.0000,100,2,0,0,0,0.0000,0.000,32
1,0.0000,100,1,1,0,0,0.0000,0.000,19
1,0.0000,0,1,2,0,0,0.0000,1.000,53
1,0.0000,100,1,0,0,0,0.0000,0.000,23
1,0.0000,100,1,2,0,0,0.0000,0.000,36
1,0.0000,100,3,0,0,0,0.0000,0.000,14
1,0.0000,100,1,1,0,0,0.0000,0.000,15
3,0.1614,98,2,1,0,1,0.3333,0.020,12
40,4.8321,0,3,2,0,1,0.2000,1.130,54
2,0.3659,93,1,2,0,1,0.3333,0.070,13
6,0.6812,90,2,2,0,0,0.0000,0.140,56
1,0.0000,100,2,0,0,0,0.0000,0.000,61
1,0.0000,100,1,2,0,0,0.0000,0.000,120
15,3.5533,0,3,0,1,0,0.3333,2.600,27
7,1.1535,80,3,2,1,1,0.4000,0.230,17
1,0.0000,100,1,2,0,0,0.0000,0.000,40
2,0.2864,95,3,1,0,0,0.0000,0.050,12
1,0.0000,100,2,2,0,0,0.0000,0.000,29
70,5.6414,13,3,2,1,0,0.2000,2.030,48
1,0.0000,100,1,1,0,0,0.0000,0.000,15
47,3.7726,49,2,0,2,0,1.0000,1.430,36
1,0.0000,100,1,1,0,0,0.0000,0.000,35
1,0.0000,100,1,0,0,0,0.0000,0.000,21
18,1.6212,78,3,0,1,0,0.3333,0.270,35
1,0.0000,100,1,0,0,0,0.0000,0.000,44
100,6.6439,0,2,0,2,0,1.0000,5.980,53
39,3.1131,59,1,1,1,0,0.5000,0.980,29
1,0.0000,100,1,1,0,0,0.0000,0.000,23
1,0.0000,100,1,0,0,0,0.0000,0.000,55
1,0.0000,100,2,1,0,0,0.0000,0.000,63
15,3.3944,0,2,0,1,0,0.5000,2.170,37
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,1,1,0,0,0.0000,0.000,14
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,1,1,0,0,0.0000,0.000,33
2,0.9044,32,3,0,1,0,0.3333,0.680,27
94,6.4878,5,1,2,1,0,0.3333,3.310,57
1,0.0000,100,1,1,0,0,0.0000,0.000,51
40,4.1475,28,1,0,1,0,1.0000,1.140,14
64,5.1256,0,1,2,1,0,0.3333,6.360,56
1,0.0000,100,1,0,0,0,0.0000,0.000,27
1,0.0000,100,3,0,0,0,0.0000,0.000,18
89,6.3517,0,3,1,1,0,0.2500,3.580,24
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,2,0,0,0,0.0000,0.000,15
1,0.0000,100,2,0,0,0,0.0000,0.000,68
1,0.0000,100,3,2,0,0,0.0000,0.000,20
36,3.7848,39,3,2,1,0,0.2000,1.010,50
1,0.0000,100,2,0,0,0,0.0000,0.000,20
1,0.0000,100,2,1,0,0,0.0000,0.000,75
46,4.8726,0,1,1,0,1,0.5000,1.000,35
1,0.0000,100,2,2,0,0,0.0000,0.000,225
1,0.0000,100,3,2,0,0,0.0000,0.000,18
1,0.0000,100,3,0,0,0,0.0000,0.000,14
1,0.0000,0,2,0,0,0,0.0000,1.000,18
1,0.0000,100,3,1,0,0,0.0000,0.000,13
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,3,1,0,0,0.0000,0.000,21
1,0.0000,100,1,1,0,0,0.0000,0.000,29
1,0.0000,100,2,2,0,0,0.0000,0.000,77
2,0.6098,15,1,1,0,1,0.5000,0.850,18
1,0.0000,100,2,2,0,0,0.0000,0.000,13
1,0.0000,100,2,0,0,0,0.0000,0.000,30
1,0.0000,100,2,2,0,0,0.0000,0.000,42
4,0.3625,95,2,1,0,1,0.3333,0.050,29
4,1.9562,0,1,1,0,1,0.5000,1.000,13
1,0.0000,100,2,0,0,0,0.0000,0.000,55
1,0.0000,100,1,2,0,0,0.0000,0.000,21
1,0.0000,100,2,1,0,0,0.0000,0.000,13
1,0.0000,100,2,0,0,0,0.0000,0.000,12
1,0.0000,100,3,0,0,0,0.0000,0.000,33
1,0.0000,100,3,0,0,0,0.0000,0.000,37
2,0.4999,89,1,0,1,0,1.0000,0.110,39
12,1.1668,84,3,1,0,1,0.2500,0.160,47
1,0.0000,100,2,1,0,0,0.0000,0.000,14
35,3.9880,33,3,2,0,1,0.2000,0.860,23
1,0.0000,100,1,1,0,0,0.0000,0.000,23
1,0.0000,100,3,1,0,0,0.0000,0.000,100
2,0.3274,94,2,1,0,1,0.3333,0.060,27
1,0.0000,100,3,1,0,0,0.0000,0.000,14
1,0.0000,100,3,1,0,0,0.0000,0.000,20
1,0.0000,100,3,1,0,0,0.0000,0.000,15
1,0.0000,100,2,0,0,0,0.0000,0.000,62
48,4.7656,19,1,2,0,2,0.6667,1.110,25
1,0.0000,100,3,1,0,0,0.0000,0.000,35
2,0.9580,38,3,2,0,1,0.2000,1.240,31
82,5.9439,16,3,0,1,0,0.3333,2.110,14
1,0.0000,100,2,1,0,0,0.0000,0.000,41
98,6.6039,0,1,2,1,0,0.3333,6.340,31
1,0.0000,100,2,2,0,0,0.0000,0.000,26
1,0.0000,100,3,0,0,0,0.0000,0.000,28
1,0.0000,100,3,0,0,0,0.0000,0.000,42
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,3,2,0,0,0.0000,0.000,32
1,0.0000,100,2,0,0,0,0.0000,0.000,30
1,0.0000,100,1,2,0,0,0.0000,0.000,19
35,3.2375,54,1,2,1,2,1.0000,0.580,19
9,2.1209,52,2,1,0,1,0.3333,0.480,70
1,0.0000,100,1,2,0,0,0.0000,0.000,137
1,0.0000,100,1,1,0,0,0.0000,0.000,62
1,0.0000,100,2,2,0,0,0.0000,0.000,42
2,0.0808,99,3,1,0,0,0.0000,0.010,34
1,0.0000,100,2,2,0,0,0.0000,0.000,27
1,0.0000,100,3,0,0,0,0.0000,0.000,31
95,6.5363,1,2,2,1,0,0.2500,3.830,28
46,4.8726,0,2,2,0,1,0.2500,1.000,33
14,1.0385,87,2,2,1,0,0.2500,0.280,28
3,0.1614,98,1,2,0,1,0.3333,0.110,28
1,0.0000,100,2,0,0,0,0.0000,0.000,32
1,0.0000,100,1,1,0,0,0.0000,0.000,41
10,2.8047,21,2,1,1,0,0.3333,1.150,18
1,0.0000,100,3,1,0,0,0.0000,0.000,23
30,3.5955,0,1,0,1,0,1.0000,1.740,48
1,0.0000,100,1,0,0,0,0.0000,0.000,44
1,0.0000,100,2,2,0,0,0.0000,0.000,104
2,0.9765,59,2,0,1,0,0.5000,0.410,17
1,0.0000,100,3,1,0,0,0.0000,0.000,13
1,0.0000,100,2,0,0,0,0.0000,0.000,31
1,0.0000,100,1,1,0,0,0.0000,0.000,18
1,0.0000,100,3,0,0,0,0.0000,0.000,20
1,0.0000,100,2,0,0,0,0.0000,0.000,12
2,0.6098,85,2,0,1,0,0.5000,0.150,26
2,0.0808,99,2,1,1,0,0.3333,0.010,25
1,0.0000,100,2,2,0,0,0.0000,0.000,12
46,4.8726,0,2,2,0,1,0.2500,1.000,18
1,0.0000,100,1,1,0,0,0.0000,0.000,15
1,0.0000,100,2,0,0,0,0.0000,0.000,45
1,0.0000,100,1,0,0,0,0.0000,0.000,20
98,6.6039,0,3,1,1,0,0.2500,4.380,16
1,0.0000,100,1,0,0,0,0.0000,0.000,57
37,3.7110,42,1,2,1,0,0.3333,0.910,21
1,0.0000,100,2,0,0,0,0.0000,0.000,27
1,0.0000,100,2,2,0,0,0.0000,0.000,14
69,5.2942,26,3,1,1,0,0.2500,1.940,65
1,0.0000,100,1,1,0,0,0.0000,0.000,31
1,0.0000,100,1,2,0,0,0.0000,0.000,62
1,0.0000,100,2,0,0,0,0.0000,0.000,37
1,0.0000,100,3,0,0,0,0.0000,0.000,22
3,0.1614,98,1,2,0,0,0.0000,0.050,28
1,0.0000,100,2,0,0,0,0.0000,0.000,24
1,0.0000,100,3,1,0,0,0.0000,0.000,27
1,0.0000,0,3,1,0,0,0.0000,2.000,32
1,0.0000,100,3,2,0,0,0.0000,0.000,35
1,0.0000,100,2,2,0,0,0.0000,0.000,20
1,0.0000,100,2,2,0,0,0.0000,0.000,47
1,0.0000,100,3,0,0,0,0.0000,0.000,17
1,0.0000,100,2,2,0,0,0.0000,0.000,19
1,0.0000,100,2,2,0,0,0.0000,0.000,12
1,0.0000,100,1,1,0,0,0.0000,0.000,31
2,0.5574,0,1,2,0,1,0.3333,1.870,29
63,5.0550,29,2,2,1,0,0.2500,1.390,35
47,3.5881,53,1,2,1,0,0.3333,2.480,52
8,1.5767,70,3,0,1,0,0.3333,0.390,17
1,0.0000,100,1,0,0,0,0.0000,0.000,26
11,3.1965,19,2,0,1,0,0.5000,1.130,23
98,6.6039,0,2,2,1,0,0.2500,4.380,20
1,0.0000,100,2,1,0,0,0.0000,0.000,42
1,0.0000,100,3,1,0,0,0.0000,0.000,26
18,1.7771,75,1,1,1,0,0.5000,0.330,28
1,0.0000,100,3,2,0,0,0.0000,0.000,31
1,0.0000,100,1,1,0,0,0.0000,0.000,12
1,0.0000,100,3,1,0,0,0.0000,0.000,14
1,0.0000,100,1,2,0,0,0.0000,0.000,12
2,0.0808,1,3,0,1,0,0.3333,0.990,12
1,0.0000,100,3,0,0,0,0.0000,0.000,25
98,6.6039,0,1,2,1,0,0.3333,4.380,13
1,0.0000,100,1,1,0,1,0.5000,0.000,13
1,0.0000,100,3,1,0,0,0.0000,0.000,37
2,0.6577,17,1,0,1,0,1.0000,0.830,12
1,0.0000,100,1,1,0,0,0.0000,0.000,22
1,0.0000,100,2,2,0,0,0.0000,0.000,19
1,0.0000,100,3,2,0,0,0.0000,0.000,13
1,0.0000,100,2,1,0,0,0.0000,0.000,22
1,0.0000,100,1,0,0,0,0.0000,0.000,27
6,1.7436,60,3,1,0,1,0.2500,0.400,14
1,0.0000,100,3,2,0,0,0.0000,0.000,50
1,0.0000,100,1,1,0,0,0.0000,0.000,16
1,0.0000,100,2,0,0,0,0.0000,0.000,39
1,0.0000,100,1,1,0,0,0.0000,0.000,27
8,1.5092,72,1,1,1,0,0.5000,0.320,31
43,4.8630,15,3,2,1,0,0.2000,0.850,13
1,0.0000,100,1,1,0,0,0.0000,0.000,25
1,0.0000,100,2,2,0,0,0.0000,0.000,27
1,0.0000,100,1,1,0,0,0.0000,0.000,18
15,3.5533,0,2,2,1,0,0.2500,5.200,12
1,0.0000,100,1,1,0,0,0.0000,0.000,88
1,0.0000,100,3,2,0,0,0.0000,0.000,32
25,3.2810,0,2,2,0,1,0.2500,1.490,41
12,0.9396,88,3,0,1,0,0.3333,0.330,16
1,0.0000,100,3,2,0,0,0.0000,0.000,12
1,0.0000,100,1,1,0,0,0.0000,0.000,27
1,0.0000,100,1,2,0,0,0.0000,0.000,27
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,2,1,0,0,0.0000,0.000,162
1,0.0000,100,3,0,0,0,0.0000,0.000,24
1,0.0000,100,1,1,0,0,0.0000,0.000,27
1,0.0000,100,1,1,0,0,0.0000,0.000,26
96,6.5563,0,3,1,1,0,0.2500,4.050,27
1,0.0000,100,1,1,0,0,0.0000,0.000,43
1,0.0000,100,1,1,0,0,0.0000,0.000,26
1,0.0000,100,1,1,0,0,0.0000,0.000,15
1,0.0000,100,1,0,0,0,0.0000,0.000,15
1,0.0000,100,3,2,0,0,0.0000,0.000,15
2,0.7602,78,2,0,1,0,0.5000,0.220,24
1,0.0000,100,1,2,0,0,0.0000,0.000,20
1,0.0000,100,1,0,0,0,0.0000,0.000,41
1,0.0000,100,1,2,0,0,0.0000,0.000,24
1,0.0000,100,3,1,0,0,0.0000,0.000,30
2,0.2864,95,2,0,1,0,0.5000,0.050,21
1,0.0000,0,3,0,0,0,0.0000,1.000,16
2,0.9149,67,3,0,1,0,0.3333,0.330,47
98,6.6039,0,1,0,1,0,1.0000,140.770,39
8,2.1524,47,3,0,1,0,0.3333,0.660,35
34,4.1930,19,1,1,0,1,0.5000,0.810,30
1,0.0000,100,2,2,0,0,0.0000,0.000,15
1,0.0000,100,2,2,0,0,0.0000,0.000,57
39,3.9334,41,3,0,1,0,0.3333,0.960,29
1,0.0000,100,2,0,0,0,0.0000,0.000,63
1,0.0000,100,2,2,0,0,0.0000,0.000,39
1,0.0000,100,2,1,0,0,0.0000,0.000,52
1,0.0000,100,1,1,0,0,0.0000,0.000,16
5,1.8200,1,1,0,1,0,1.0000,1.590,75
2,0.8415,73,1,0,1,0,1.0000,0.270,31
1,0.0000,100,3,1,0,0,0.0000,0.000,45
1,0.0000,100,1,2,0,0,0.0000,0.000,31
1,0.0000,100,3,0,0,0,0.0000,0.000,30
1,0.0000,100,1,2,0,0,0.0000,0.000,43
1,0.0000,100,3,1,0,0,0.0000,0.000,26
1,0.0000,100,1,1,0,0,0.0000,0.000,83
3,0.5159,90,2,2,0,1,0.2500,0.100,13
40,4.1475,28,1,1,1,0,0.5000,1.140,12
1,0.0000,100,2,0,0,0,0.0000,0.000,62
4,0.2419,97,1,1,0,1,0.5000,0.030,27
2,0.9149,67,3,1,0,1,0.2500,0.330,17
98,6.6039,0,1,1,1,0,0.5000,4.380,28
1,0.0000,100,3,2,0,0,0.0000,0.000,37
1,0.0000,100,1,1,0,0,0.0000,0.000,54
1,0.0000,0,3,2,0,0,0.0000,1.000,40
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,2,2,0,0,0.0000,0.000,30
9,2.0714,53,2,2,1,1,0.5000,0.510,54
1,0.0000,100,3,0,0,0,0.0000,0.000,24
4,1.4395,56,3,0,3,0,1.0000,0.470,35
1,0.0000,100,2,1,0,0,0.0000,0.000,22
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,2,0,0,0,0.0000,0.000,34
2,0.8555,28,3,2,1,0,0.2000,0.720,32
13,1.6889,71,2,2,0,1,0.2500,0.290,54
1,0.0000,100,2,2,0,0,0.0000,0.000,70
25,2.2183,70,1,0,1,0,1.0000,0.500,83
1,0.0000,100,2,0,0,0,0.0000,0.000,38
1,0.0000,100,3,2,0,0,0.0000,0.000,38
1,0.0000,100,1,0,0,0,0.0000,0.000,22
46,4.8726,0,2,1,0,1,0.3333,1.000,18
99,6.6239,0,1,2,1,1,0.6667,5.600,33
1,0.0000,100,2,1,0,0,0.0000,0.000,23
46,4.8726,0,2,1,0,1,0.3333,1.000,34
16,3.3258,31,1,1,1,1,1.0000,1.150,36
1,0.0000,100,2,1,0,0,0.0000,0.000,13
1,0.0000,100,3,1,0,0,0.0000,0.000,17
1,0.0000,100,1,0,0,0,0.0000,0.000,83
16,2.2246,60,2,2,0,1,0.2500,0.430,23
4,0.2419,97,2,0,1,0,0.5000,0.120,29
1,0.0000,100,3,2,0,0,0.0000,0.000,43
8,2.0917,53,2,0,1,0,0.5000,0.580,13
1,0.0000,100,1,0,0,0,0.0000,0.000,20
1,0.0000,100,3,0,0,0,0.0000,0.000,20
1,0.0000,100,3,0,0,0,0.0000,0.000,18
23,1.7412,78,2,1,2,0,0.6667,0.980,49
1,0.0000,100,3,1,0,0,0.0000,0.000,24
1,0.0000,100,1,1,0,0,0.0000,0.000,21
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,3,1,0,0,0.0000,0.000,20
98,6.6039,0,1,0,1,0,1.0000,5.090,14
1,0.0000,100,2,2,0,0,0.0000,0.000,27
9,0.8720,88,1,2,1,0,0.3333,0.130,41
1,0.0000,0,3,0,0,0,0.0000,2.000,23
4,1.9562,0,3,1,0,1,0.2500,1.000,23
1,0.0000,100,3,2,0,0,0.0000,0.000,89
4,1.8124,45,1,1,1,0,0.5000,0.680,22
71,5.7133,12,2,2,1,0,0.2500,2.050,19
1,0.0000,100,3,2,0,0,0.0000,0.000,28
1,0.0000,100,3,0,0,0,0.0000,0.000,32
46,4.8726,0,3,2,0,1,0.2000,1.000,17
96,6.5563,0,2,1,1,0,0.3333,4.050,29
1,0.0000,100,3,0,0,0,0.0000,0.000,22
2,0.1944,97,1,1,0,0,0.0000,0.030,25
1,0.0000,0,1,2,0,0,0.0000,1.000,16
1,0.0000,100,2,2,0,0,0.0000,0.000,88
1,0.0000,0,1,1,0,0,0.0000,2.000,25
1,0.0000,100,3,0,0,0,0.0000,0.000,26
1,0.0000,100,2,1,0,0,0.0000,0.000,20
1,0.0000,100,1,2,0,0,0.0000,0.000,14
57,5.0214,17,1,0,1,0,1.0000,1.710,17
1,0.0000,100,1,0,0,0,0.0000,0.000,29
1,0.0000,100,2,1,0,0,0.0000,0.000,44
95,6.5363,0,3,1,1,0,0.2500,4.830,27
66,4.8941,34,2,0,1,0,0.5000,3.060,23
1,0.0000,100,3,0,0,0,0.0000,0.000,12
40,4.4413,28,2,1,1,0,0.3333,1.160,22
1,0.0000,100,1,2,0,0,0.0000,0.000,29
1,0.0000,100,2,1,0,0,0.0000,0.000,39
46,4.8726,0,1,2,0,1,0.3333,1.000,20
1,0.0000,100,2,1,0,0,0.0000,0.000,19
1,0.0000,100,1,2,0,0,0.0000,0.000,16
28,3.0378,55,3,0,1,0,0.3333,0.590,55
1,0.0000,100,2,1,0,0,0.0000,0.000,12
26,4.2156,0,2,2,0,1,0.2500,1.380,22
98,6.6039,0,3,0,1,0,0.3333,4.970,24
1,0.0000,100,1,1,0,0,0.0000,0.000,25
1,0.0000,100,1,0,0,0,0.0000,0.000,19
1,0.0000,100,1,0,0,0,0.0000,0.000,33
15,2.1961,62,2,2,0,1,0.2500,0.380,32
1,0.0000,100,2,0,0,0,0.0000,0.000,38
1,0.0000,100,1,0,0,0,0.0000,0.000,88
2,0.9815,42,2,1,1,0,0.3333,0.580,15
3,0.2219,97,1,2,0,1,0.3333,0.030,31
1,0.0000,100,3,1,0,0,0.0000,0.000,27
1,0.0000,100,3,2,0,0,0.0000,0.000,18
1,0.0000,100,2,0,0,0,0.0000,0.000,18
3,0.2219,97,2,1,0,0,0.0000,0.030,24
1,0.0000,100,3,0,0,0,0.0000,0.000,28
1,0.0000,100,3,0,0,0,0.0000,0.000,23
35,3.7383,35,1,1,1,0,0.5000,1.000,37
1,0.0000,100,2,0,0,0,0.0000,0.000,14
1,0.0000,100,1,1,0,0,0.0000,0.000,16
1,0.0000,100,3,0,0,0,0.0000,0.000,62
2,0.0808,99,2,2,0,0,0.0000,0.010,18
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,1,2,0,0,0.0000,0.000,26
1,0.0000,100,1,2,0,0,0.0000,0.000,16
1,0.0000,100,2,2,0,0,0.0000,0.000,20
99,6.6239,0,1,2,1,1,0.6667,4.430,21
98,6.6039,0,2,0,1,0,0.5000,7.450,19
1,0.0000,100,1,0,0,0,0.0000,0.000,97
1,0.0000,100,1,0,0,0,0.0000,0.000,34
3,1.3380,62,1,1,0,1,0.5000,0.380,27
1,0.0000,100,1,2,0,0,0.0000,0.000,21
1,0.0000,100,3,2,0,0,0.0000,0.000,45
61,5.1590,18,3,0,2,0,0.6667,1.720,36
1,0.0000,100,1,2,0,0,0.0000,0.000,27
43,4.7517,19,1,0,1,0,1.0000,1.710,14
1,0.0000,100,2,1,0,0,0.0000,0.000,32
73,5.7786,12,1,0,1,0,1.0000,4.040,12
4,1.7922,0,3,2,0,1,0.2000,1.000,32
39,3.7033,46,2,1,1,0,0.3333,0.960,16
98,6.6039,0,1,1,1,0,0.5000,4.930,24
4,0.4871,92,3,1,0,1,0.2500,0.080,22
1,0.0000,100,2,0,0,0,0.0000,0.000,56
1,0.0000,100,2,2,0,0,0.0000,0.000,23
1,0.0000,100,1,1,0,0,0.0000,0.000,23
1,0.0000,100,2,0,0,0,0.0000,0.000,34
1,0.0000,100,1,1,0,0,0.0000,0.000,23
1,0.0000,100,2,1,0,0,0.0000,0.000,19
1,0.0000,100,2,0,0,0,0.0000,0.000,36
1,0.0000,100,3,0,0,0,0.0000,0.000,16
2,0.8932,69,2,1,1,0,0.3333,0.310,27
46,4.8726,0,3,2,0,1,0.2000,1.000,25
1,0.0000,100,2,1,0,0,0.0000,0.000,20
1,0.0000,100,1,0,0,0,0.0000,0.000,15
1,0.0000,100,1,1,0,0,0.0000,0.000,57
1,0.0000,100,1,1,0,0,0.0000,0.000,24
1,0.0000,100,3,1,1,0,0.2500,0.000,25
52,3.8926,49,3,2,1,0,0.2000,2.530,17
1,0.0000,100,2,1,0,0,0.0000,0.000,27
1,0.0000,100,1,1,0,0,0.0000,0.000,34
2,0.8555,72,1,2,1,0,0.3333,0.280,40
1,0.0000,100,1,0,0,0,0.0000,0.000,69
1,0.0000,100,1,1,0,0,0.0000,0.000,54
1,0.0000,100,3,0,0,0,0.0000,0.000,20
1,0.0000,100,2,0,0,0,0.0000,0.000,17
1,0.0000,100,1,1,0,0,0.0000,0.000,47
1,0.0000,100,2,2,0,0,0.0000,0.000,14
46,4.8726,0,1,1,0,1,0.5000,1.000,20
1,0.0000,100,1,1,0,0,0.0000,0.000,55
1,0.0000,100,3,0,0,0,0.0000,0.000,38
97,6.5763,0,1,0,1,0,1.0000,7.520,24
1,0.0000,0,3,0,0,0,0.0000,3.000,19
1,0.0000,100,2,2,0,0,0.0000,0.000,128
1,0.0000,100,2,0,0,0,0.0000,0.000,31
1,0.0000,100,3,0,0,0,0.0000,0.000,37
1,0.0000,100,2,2,0,0,0.0000,0.000,56
1,0.0000,100,2,0,0,0,0.0000,0.000,31
1,0.0000,100,3,2,0,0,0.0000,0.000,15
1,0.0000,100,3,1,0,0,0.0000,0.000,31
1,0.0000,100,1,2,0,0,0.0000,0.000,28
2,0.7415,21,3,0,1,0,0.3333,0.790,20
1,0.0000,100,1,2,0,0,0.0000,0.000,14
15,2.0056,61,3,1,1,1,0.5000,0.390,15
12,1.0497,86,1,0,1,0,1.0000,0.260,35
6,1.0976,79,3,2,1,0,0.2000,0.220,17
4,1.3406,66,2,2,2,0,0.5000,0.370,40
1,0.0000,100,3,2,0,0,0.0000,0.000,14
1,0.0000,100,3,0,0,0,0.0000,0.000,13
1,0.0000,100,2,1,0,0,0.0000,0.000,47
51,3.8219,50,2,0,1,0,0.5000,3.810,14
1,0.0000,100,3,0,0,0,0.0000,0.000,42
2,0.9648,61,3,1,1,0,0.2500,0.780,24
1,0.0000,100,1,0,0,0,0.0000,0.000,139
1,0.0000,100,2,1,0,0,0.0000,0.000,24
1,0.0000,100,2,1,0,0,0.0000,0.000,28
98,6.6039,0,1,1,1,0,0.5000,4.380,15
1,0.0000,100,1,0,0,0,0.0000,0.000,21
46,4.8726,0,1,1,0,1,0.5000,1.670,14
96,6.5563,0,2,0,1,0,0.5000,3.820,28
1,0.0000,100,3,0,0,0,0.0000,0.000,16
1,0.0000,100,1,2,0,0,0.0000,0.000,21
1,0.0000,100,2,1,0,0,0.0000,0.000,24
1,0.0000,0,1,0,0,0,0.0000,1.000,23
1,0.0000,100,3,2,0,0,0.0000,0.000,24
95,6.5239,4,2,1,1,0,0.3333,4.010,23
1,0.0000,100,3,2,0,0,0.0000,0.000,78
1,0.0000,100,1,2,0,0,0.0000,0.000,24
1,0.0000,100,3,0,0,0,0.0000,0.000,14
1,0.0000,100,2,0,0,0,0.0000,0.000,21
1,0.0000,100,1,0,0,0,0.0000,0.000,23
98,6.6039,0,1,0,1,0,1.0000,4.380,17
1,0.0000,100,1,0,0,0,0.0000,0.000,14
1,0.0000,100,3,2,0,0,0.0000,0.000,117
4,1.9562,0,2,1,0,1,0.3333,1.000,19
1,0.0000,100,3,0,0,0,0.0000,0.000,17
1,0.0000,100,3,0,0,0,0.0000,0.000,28
1,0.0000,100,1,2,0,0,0.0000,0.000,60
1,0.0000,100,2,1,0,0,0.0000,0.000,85
1,0.0000,100,2,1,0,0,0.0000,0.000,44
1,0.0000,100,3,0,0,0,0.0000,0.000,29
1,0.0000,100,1,2,0,0,0.0000,0.000,50
1,0.0000,100,3,1,0,0,0.0000,0.000,25
1,0.0000,0,1,2,0,0,0.0000,2.000,19
1,0.0000,0,3,0,0,0,0.0000,2.000,26
1,0.0000,100,2,0,0,0,0.0000,0.000,28
1,0.0000,100,2,0,0,0,0.0000,0.000,50
1,0.0000,100,3,1,0,0,0.0000,0.000,27
1,0.0000,100,1,2,0,0,0.0000,0.000,107
26,2.4293,65,3,1,1,1,0.5000,0.570,52
1,0.0000,100,3,1,0,0,0.0000,0.000,15
3,0.1614,98,2,1,0,0,0.0000,0.110,24
1,0.0000,100,3,0,0,0,0.0000,0.000,71
1,0.0000,100,2,0,0,0,0.0000,0.000,17
1,0.0000,100,3,1,0,0,0.0000,0.000,28
4,1.9562,0,1,2,0,1,0.3333,1.000,20
1,0.0000,100,1,1,0,0,0.0000,0.000,17
1,0.0000,100,3,0,0,0,0.0000,0.000,19
1,0.0000,100,2,0,0,0,0.0000,0.000,18
1,0.0000,100,3,2,0,0,0.0000,0.000,38
1,0.0000,100,2,2,0,0,0.0000,0.000,22
1,0.0000,100,3,1,0,0,0.0000,0.000,24
1,0.0000,100,2,1,0,0,0.0000,0.000,18
46,4.8726,0,2,1,0,1,0.3333,1.980,16
